car_name,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,selling_price
Maruti Swift,4,58000,Dealer,Diesel,Manual,625000
Hyundai i20,4,9653,Dealer,Petrol,Manual,560000
Maruti Alto,5,31000,Dealer,CNG,Manual,325000
Hyundai i20,10,30680,Dealer,Diesel,Manual,318000
Maruti Celerio,3,20067,Trustmark Dealer,Petrol,Manual,410000
Maruti Swift,6,82250,Dealer,Diesel,Manual,525000
Hyundai Grand,6,49000,Dealer,Petrol,Automatic,490000
Maruti Swift Dzire,4,58000,Dealer,Petrol,Manual,725000
BMW X3,1,34000,Dealer,Diesel,Automatic,3500000
Toyota Innova,2,19000,Dealer,Diesel,Automatic,1900000
Hyundai Grand,4,48000,Dealer,Petrol,Manual,550000
Maruti Swift Dzire,4,28221,Dealer,Petrol,Manual,680000
Hyundai i20,9,84000,Dealer,Diesel,Manual,360000
Honda Amaze,2,20000,Dealer,Petrol,Manual,825000
Hyundai i10,12,81000,Dealer,Petrol,Manual,190000
Maruti Swift Dzire,11,70000,Individual,Diesel,Manual,325000
Maruti Alto,8,13000,Dealer,Petrol,Manual,215000
Honda City,6,80000,Individual,Diesel,Manual,760000
Hyundai i10,9,47000,Dealer,Petrol,Automatic,395000
Skoda Octavia,7,106380,Individual,Diesel,Manual,750000
Maruti Baleno,5,23000,Dealer,Petrol,Automatic,650000
Ford Figo,5,55000,Dealer,Diesel,Manual,575000
Maruti Alto,6,52000,Dealer,Petrol,Manual,320000
Hyundai Verna,3,35512,Dealer,Diesel,Manual,885000
Honda City,5,49000,Dealer,Petrol,Manual,645000
Maruti Eeco,10,58000,Dealer,CNG,Manual,295000
Maruti Celerio,4,60000,Dealer,Petrol,Automatic,530000
Maruti Baleno,2,30000,Individual,Petrol,Manual,675000
Toyota Innova,12,126950,Dealer,Diesel,Manual,775000
Skoda Octavia,7,40000,Dealer,Diesel,Automatic,915000
Maruti Vitara,3,20900,Dealer,Diesel,Automatic,995000
Hyundai i20,4,54000,Dealer,Petrol,Manual,730000
Volkswagen Polo,9,65000,Dealer,Diesel,Manual,365000
Maruti Baleno,3,18000,Dealer,Petrol,Automatic,760000
BMW 7,11,64000,Dealer,Petrol,Automatic,1499000
Maruti Vitara,3,60000,Individual,Diesel,Automatic,1050000
Maruti Swift Dzire,7,76000,Dealer,Diesel,Manual,540000
Renault KWID,3,35000,Dealer,Petrol,Automatic,375000
Hyundai Grand,6,52627,Dealer,Diesel,Manual,370000
Maruti Alto,4,100000,Individual,Petrol,Manual,310000
Tata Nexon,2,24000,Dealer,Diesel,Manual,900000
Maruti Celerio,6,51118,Dealer,Petrol,Automatic,450000
Maruti Ertiga,9,67000,Dealer,Diesel,Manual,585000
Ford Freestyle,3,25000,Individual,Petrol,Manual,650000
Datsun RediGO,5,38400,Dealer,Petrol,Manual,295000
Hyundai i10,10,55845,Dealer,Petrol,Manual,350000
Hyundai Verna,10,65000,Dealer,Diesel,Manual,445000
Honda City,9,36905,Dealer,Petrol,Manual,585000
Datsun RediGO,5,30000,Individual,Petrol,Manual,170000
BMW X1,4,40800,Dealer,Diesel,Automatic,2700000
Mercedes-Benz S-Class,7,35000,Dealer,Petrol,Automatic,2575000
Maruti Ertiga,4,80000,Individual,Diesel,Manual,725000
Honda Amaze,3,11297,Dealer,Diesel,Manual,720000
Honda Amaze,5,70000,Individual,Petrol,Manual,550000
Maruti Baleno,4,25565,Individual,Petrol,Manual,610000
Toyota Innova,6,120000,Dealer,Diesel,Manual,1450000
Hyundai Verna,5,23000,Dealer,Petrol,Manual,625000
Ford Figo,6,110000,Individual,Diesel,Manual,380000
Skoda Rapid,9,155000,Dealer,Diesel,Manual,340000
Maruti Swift Dzire,9,100000,Individual,Petrol,Manual,300000
Mahindra XUV500,9,73615,Dealer,Diesel,Manual,625000
BMW 5,5,35000,Individual,Diesel,Automatic,3750000
BMW 3,5,55202,Dealer,Diesel,Automatic,2900000
Maruti Celerio,5,22169,Dealer,Petrol,Automatic,490000
Hyundai Verna,7,40000,Individual,Diesel,Manual,525000
Hyundai Verna,9,42981,Dealer,Diesel,Automatic,495000
Tata Hexa,3,36000,Individual,Diesel,Manual,1600000
Ford Aspire,2,40000,Individual,Diesel,Manual,650000
Maruti Wagon R,4,70000,Individual,Petrol,Automatic,400000
Maruti Swift,8,90000,Individual,Diesel,Manual,430000
Hyundai i20,6,120000,Individual,Diesel,Manual,650000
Honda Jazz,6,70100,Dealer,Diesel,Manual,595000
Lexus ES,3,28000,Dealer,Petrol,Automatic,3990000
Maruti Ertiga,6,40000,Dealer,Petrol,Manual,675000
Maruti Ciaz,5,52000,Dealer,Petrol,Manual,650000
Ford Ecosport,5,82706,Dealer,Diesel,Manual,875000
Maruti Swift,4,83000,Individual,Diesel,Manual,630000
Mercedes-Benz C-Class,9,48900,Dealer,Diesel,Automatic,1395000
Mahindra XUV500,3,20306,Dealer,Diesel,Automatic,1899000
Hyundai i10,9,43940,Individual,Petrol,Manual,245000
Hyundai Grand,4,140000,Individual,Petrol,Manual,380000
Jeep Compass,2,30000,Individual,Petrol,Automatic,1600000
Renault Duster,6,93292,Dealer,Diesel,Manual,690000
Hyundai i10,11,60000,Dealer,Petrol,Automatic,375000
BMW 5,6,65000,Dealer,Diesel,Automatic,2600000
Maruti Ertiga,7,77000,Dealer,Diesel,Manual,640000
Maruti Ignis,4,35000,Dealer,Petrol,Manual,575000
Renault Duster,9,68000,Dealer,Diesel,Manual,375000
Honda City,3,40000,Dealer,Petrol,Manual,850000
Maruti Swift Dzire,5,80000,Dealer,Petrol,Manual,450000
Maruti Swift Dzire,4,8000,Dealer,Petrol,Manual,645000
Maruti Ciaz,4,26000,Dealer,Petrol,Manual,775000
Maruti Baleno,5,42700,Dealer,Petrol,Manual,610000
Land Rover Rover,7,52000,Dealer,Diesel,Automatic,2400000
Honda Jazz,5,30000,Individual,Petrol,Manual,600000
Maruti Ertiga,6,72000,Individual,Diesel,Manual,786000
Volkswagen Polo,6,70000,Individual,Diesel,Manual,425000
Mahindra Bolero,2,37000,Dealer,Diesel,Manual,950000
Mercedes-Benz S-Class,11,50000,Dealer,Petrol,Automatic,1751000
Mahindra XUV500,5,99110,Dealer,Diesel,Automatic,1180000
Ford Aspire,5,53500,Individual,Diesel,Manual,575000
Honda CR-V,3,13868,Dealer,Petrol,Automatic,3200000
Hyundai i10,8,94952,Dealer,Petrol,Manual,395000
Mercedes-Benz C-Class,3,15000,Dealer,Diesel,Automatic,3200000
Maruti Wagon R,8,30000,Individual,Petrol,Manual,285000
Maruti Wagon R,10,20000,Individual,Petrol,Manual,250000
Mahindra Marazzo,3,100000,Individual,Diesel,Manual,680000
Ford Ecosport,8,64000,Dealer,Diesel,Manual,525000
Ford Ecosport,5,35000,Dealer,Petrol,Manual,670000
Volkswagen Polo,3,9339,Dealer,Petrol,Manual,750000
Mahindra Bolero,11,40000,Individual,Diesel,Manual,380000
Honda Amaze,7,57258,Dealer,Diesel,Manual,375000
Hyundai Grand,6,39048,Dealer,Petrol,Manual,530000
Maruti Vitara,3,22000,Individual,Diesel,Manual,890000
Audi A4,7,98300,Dealer,Diesel,Automatic,1350000
Maruti Ertiga,3,11128,Dealer,CNG,Manual,875000
Maruti Alto,4,46871,Dealer,Petrol,Manual,279000
Maruti Swift Dzire,6,60000,Individual,Diesel,Manual,615000
Toyota Innova,5,100000,Dealer,Diesel,Manual,1495000
Maruti Swift Dzire,4,50000,Individual,Diesel,Manual,600000
Honda CR-V,4,55000,Dealer,Petrol,Automatic,1750000
Maruti Swift Dzire,9,110000,Individual,Diesel,Manual,325000
Maruti Ertiga,4,51234,Dealer,Diesel,Manual,881000
Jaguar XF,6,90000,Individual,Diesel,Automatic,2500000
Maruti S-Presso,0,5000,Individual,Petrol,Manual,500000
Renault Duster,8,120000,Individual,Diesel,Manual,350000
Maruti Wagon R,6,55000,Dealer,CNG,Manual,295000
Maruti Eeco,6,50000,Individual,Petrol,Manual,335000
Honda City,12,80000,Individual,Petrol,Automatic,281000
Toyota Innova,4,60000,Individual,Diesel,Automatic,1800000
Mahindra Scorpio,9,69934,Dealer,Diesel,Manual,478000
Honda WR-V,4,15000,Individual,Petrol,Manual,650000
Tata Safari,9,90000,Individual,Diesel,Manual,330000
Maruti Swift Dzire,11,156000,Individual,Diesel,Manual,360000
Honda Amaze,3,25000,Individual,Petrol,Manual,650000
Maruti Ertiga,2,15000,Dealer,Petrol,Manual,1045000
Maruti Wagon R,6,35000,Individual,Petrol,Manual,295000
Maruti Swift Dzire,8,70000,Individual,Diesel,Manual,300000
Maruti Swift,5,51000,Individual,Petrol,Manual,525000
Hyundai Grand,4,60000,Individual,Petrol,Manual,380000
Maruti Swift Dzire,5,50125,Dealer,Petrol,Manual,640000
Hyundai i20,9,90000,Individual,Diesel,Manual,500000
Maruti Eeco,2,30000,Individual,Petrol,Manual,345000
Maruti Ertiga,4,49000,Dealer,CNG,Manual,775000
Maruti Ignis,4,24000,Dealer,Petrol,Automatic,545000
Skoda Rapid,3,39000,Dealer,Diesel,Manual,835000
Honda City,10,71000,Dealer,Petrol,Manual,325000
Maruti Swift,3,19000,Dealer,Petrol,Automatic,695000
Honda City,5,58000,Dealer,Petrol,Manual,700000
Maruti Swift Dzire,2,20000,Individual,Petrol,Manual,632000
Skoda Superb,8,63500,Dealer,Diesel,Automatic,731000
Tata Hexa,4,30000,Individual,Diesel,Manual,1250000
Tata Hexa,3,47000,Dealer,Diesel,Automatic,1200000
Hyundai Grand,7,60000,Individual,Petrol,Manual,396000
Hyundai Grand,7,165000,Individual,Diesel,Manual,416000
Maruti Swift Dzire,9,77775,Individual,Diesel,Manual,450000
Maruti Baleno,4,60000,Individual,Diesel,Manual,700000
Hyundai Creta,4,17550,Dealer,Diesel,Manual,1335000
Audi A6,7,76000,Dealer,Diesel,Automatic,2150000
BMW X3,7,66000,Dealer,Diesel,Automatic,2150000
Skoda Superb,5,59000,Dealer,Petrol,Automatic,1850000
Maruti Ciaz,5,47000,Dealer,Diesel,Manual,725000
Toyota Fortuner,6,110000,Individual,Diesel,Automatic,2200000
Honda City,6,40000,Individual,Petrol,Manual,800000
Maruti Celerio,5,60000,Individual,Petrol,Automatic,470000
Mercedes-Benz C-Class,10,80000,Dealer,Diesel,Automatic,1090000
Hyundai i20,3,9300,Dealer,Petrol,Manual,675000
Toyota Innova,4,29244,Dealer,Diesel,Automatic,1765000
Maruti Alto,6,75000,Dealer,Petrol,Manual,265000
Ford Freestyle,3,29303,Dealer,Diesel,Manual,665000
Maruti Alto,3,50000,Individual,Petrol,Manual,390000
Mahindra XUV500,6,89000,Dealer,Diesel,Manual,1235000
Skoda Octavia,7,99220,Dealer,Diesel,Automatic,970000
Hyundai Verna,9,177000,Individual,Diesel,Manual,350000
Maruti Wagon R,5,44000,Dealer,CNG,Manual,375000
Honda Amaze,3,10000,Dealer,Petrol,Automatic,755000
Maruti Baleno,4,26000,Dealer,Petrol,Manual,749000
Maruti Alto,5,35000,Individual,Petrol,Manual,280000
Hyundai Grand,6,38000,Dealer,Petrol,Manual,459000
Maruti Swift Dzire,5,27500,Individual,Petrol,Manual,500000
Hyundai i20,6,150000,Individual,Diesel,Manual,620000
Maruti Swift,8,40147,Dealer,Diesel,Manual,520000
Maruti Swift Dzire,4,44500,Individual,Diesel,Manual,750000
Honda Amaze,6,56000,Dealer,Diesel,Manual,474000
Honda Civic,1,1900,Dealer,Petrol,Automatic,2150000
Hyundai i20,6,81465,Dealer,Petrol,Manual,490000
Skoda Rapid,8,149028,Dealer,Diesel,Manual,273000
Renault Duster,5,138000,Individual,Diesel,Manual,578000
Maruti Swift,9,60000,Individual,Petrol,Manual,300000
Hyundai Verna,4,40000,Individual,Diesel,Manual,950000
Honda City,12,87000,Dealer,Petrol,Manual,299000
Ford Figo,9,120000,Individual,Diesel,Manual,250000
Maruti Swift Dzire,6,94000,Dealer,Diesel,Manual,650000
Honda City,4,10000,Individual,Diesel,Manual,1100000
Audi A4,10,64690,Dealer,Diesel,Automatic,890000
Ford Endeavour,2,40000,Individual,Diesel,Automatic,3200000
Maruti Ertiga,6,100000,Individual,Diesel,Manual,740000
Maruti Ignis,4,60000,Individual,Petrol,Manual,530000
BMW X5,5,32143,Dealer,Diesel,Automatic,4599000
Renault Duster,5,56400,Individual,Diesel,Manual,650000
Maruti Swift Dzire,5,68000,Dealer,Diesel,Manual,465000
Hyundai i20,2,10000,Individual,Petrol,Automatic,780000
Hyundai Verna,7,225000,Individual,Diesel,Manual,495000
BMW X3,5,36799,Dealer,Diesel,Automatic,3985000
Tata Safari,14,80000,Individual,Diesel,Manual,350000
Maruti Eeco,11,110000,Individual,Petrol,Manual,180000
Hyundai i10,9,70000,Dealer,LPG,Manual,285000
Volkswagen Polo,6,33000,Dealer,Petrol,Manual,615000
Renault KWID,4,57000,Dealer,Petrol,Manual,425000
Maruti Celerio,7,43000,Dealer,Petrol,Manual,375000
Hyundai i20,5,57000,Dealer,Petrol,Manual,590000
Hyundai Grand,5,110000,Individual,Diesel,Manual,480000
Mercedes-Benz S-Class,11,147500,Dealer,Diesel,Automatic,1385000
Maruti Swift,8,70000,Individual,Diesel,Manual,530000
Volkswagen Vento,2,2700,Dealer,Petrol,Automatic,1000000
Maruti Vitara,1,8600,Dealer,Diesel,Manual,1008000
Maruti Vitara,4,36000,Dealer,Diesel,Manual,895000
Datsun RediGO,4,21918,Dealer,Petrol,Manual,269000
Toyota Fortuner,4,91346,Dealer,Diesel,Automatic,2950000
Mahindra XUV500,4,36000,Dealer,Diesel,Automatic,1400000
Mahindra Scorpio,3,35000,Individual,Diesel,Manual,1200000
Maruti Swift,12,124000,Dealer,Diesel,Manual,340000
Skoda Rapid,7,63063,Dealer,Diesel,Manual,495000
BMW 5,2,9000,Dealer,Diesel,Automatic,5000000
Renault KWID,3,50000,Individual,Petrol,Manual,250000
Hyundai i10,9,16000,Dealer,Petrol,Manual,275000
Maruti Alto,4,20700,Dealer,CNG,Manual,381000
Maruti Wagon R,5,56000,Dealer,CNG,Manual,360000
Mahindra XUV500,10,74000,Dealer,Diesel,Manual,770000
Hyundai Verna,2,20000,Individual,Petrol,Manual,995000
Hyundai Grand,6,30000,Dealer,Petrol,Manual,495000
Maruti Baleno,2,20214,Dealer,Petrol,Manual,725000
Maruti Swift Dzire,7,100000,Individual,Diesel,Manual,365000
Maruti Ertiga,4,95000,Individual,Petrol,Automatic,600000
BMW X1,4,23000,Dealer,Diesel,Automatic,2850000
Honda Amaze,8,34294,Individual,Diesel,Manual,425000
Honda City,5,27275,Dealer,Petrol,Manual,850000
Toyota Innova,4,87000,Dealer,Diesel,Manual,1835000
Renault Duster,7,56000,Dealer,Diesel,Manual,525000
Maruti Wagon R,11,25000,Individual,Petrol,Manual,175000
Jaguar XF,6,50000,Dealer,Diesel,Automatic,3000000
Hyundai Santro,3,6500,Individual,CNG,Manual,525000
Renault KWID,4,30000,Dealer,Petrol,Manual,340000
Maruti Celerio,6,35000,Dealer,Petrol,Automatic,450000
Toyota Innova,6,117000,Dealer,Diesel,Manual,1199000
Hyundai i10,8,60000,Individual,Petrol,Manual,230000
Hyundai Grand,5,19000,Dealer,Petrol,Manual,535000
Mahindra Scorpio,7,90000,Individual,Diesel,Manual,600000
Hyundai i10,12,30000,Individual,Petrol,Manual,300000
Tata Tiago,4,39871,Dealer,Petrol,Manual,460000
Maruti Wagon R,3,17000,Dealer,Petrol,Automatic,515000
Mahindra Bolero,7,100000,Individual,Diesel,Manual,510000
Toyota Innova,4,167000,Dealer,Diesel,Manual,1695000
Volkswagen Polo,7,132220,Dealer,Diesel,Manual,450000
Maruti Vitara,2,12000,Dealer,Diesel,Manual,950000
Maruti Alto,8,48000,Individual,Petrol,Manual,200000
Audi A4,7,64000,Dealer,Diesel,Automatic,1545000
Maruti Swift,11,100000,Individual,Diesel,Manual,217000
Hyundai i20,5,49000,Dealer,Petrol,Manual,695000
Hyundai Grand,5,8700,Dealer,Petrol,Manual,450000
Mahindra Scorpio,9,70000,Individual,Diesel,Automatic,690000
Hyundai i20,2,25000,Individual,Petrol,Manual,775000
Maruti Swift,9,85508,Dealer,Petrol,Manual,425000
Mahindra Scorpio,4,91000,Dealer,Diesel,Manual,915000
Maruti Swift Dzire,6,52000,Dealer,Diesel,Manual,490000
Maruti Wagon R,17,50000,Individual,Petrol,Manual,50000
Hyundai Verna,6,156000,Individual,Diesel,Manual,900000
Tata Tiago,2,16876,Individual,Petrol,Manual,498000
Maruti Swift,6,49134,Dealer,Petrol,Manual,450000
Honda City,3,15000,Dealer,Petrol,Manual,844000
Hyundai Grand,6,30000,Individual,Petrol,Manual,450000
Maruti Baleno,2,13500,Dealer,Petrol,Manual,720000
Honda Civic,11,80000,Individual,Petrol,Manual,240000
Maruti Wagon R,4,29852,Dealer,CNG,Manual,431000
Mahindra XUV500,7,80000,Individual,Diesel,Manual,850000
Mahindra XUV500,8,92000,Dealer,Diesel,Manual,885000
Maruti Vitara,4,27000,Dealer,Diesel,Manual,875000
Toyota Innova,7,30000,Individual,Diesel,Manual,1250000
Honda City,7,84000,Individual,Diesel,Manual,400000
Volkswagen Vento,7,37540,Dealer,Petrol,Automatic,565000
Maruti Wagon R,8,20670,Dealer,Petrol,Manual,345000
BMW X1,5,30000,Individual,Diesel,Automatic,2200000
Toyota Innova,8,147000,Dealer,Diesel,Manual,925000
BMW 5,11,142500,Dealer,Diesel,Automatic,1150000
Honda City,6,60000,Dealer,Petrol,Manual,625000
Maruti Vitara,5,66200,Individual,Diesel,Manual,750000
Datsun RediGO,4,18900,Dealer,Petrol,Manual,245000
Maruti Swift Dzire,4,30503,Trustmark Dealer,Petrol,Automatic,645000
Hyundai Verna,8,64000,Dealer,Petrol,Manual,525000
Hyundai i20,10,6708,Dealer,Petrol,Manual,265000
Audi A6,6,68000,Dealer,Diesel,Automatic,2550000
Audi A6,9,70000,Dealer,Diesel,Automatic,1600000
Renault Duster,1,150000,Individual,Diesel,Automatic,600000
Mahindra Scorpio,8,122772,Dealer,Diesel,Manual,650000
Maruti Vitara,3,35000,Dealer,Diesel,Manual,734000
Hyundai Creta,3,60000,Individual,Diesel,Manual,950000
Skoda Rapid,4,20125,Dealer,Diesel,Manual,800000
Maruti Swift Dzire,8,38000,Dealer,Petrol,Manual,395000
Maruti Alto,1,5000,Individual,Petrol,Manual,373000
Maruti Swift Dzire,10,89000,Dealer,Diesel,Manual,360000
Maruti Wagon R,2,17000,Individual,Petrol,Manual,550000
Maruti Baleno,1,2400,Individual,Petrol,Manual,700000
Maruti Vitara,3,62000,Dealer,Diesel,Manual,975000
Hyundai Grand,4,43000,Dealer,Petrol,Manual,550000
Mercedes-Benz GL-Class,7,50000,Dealer,Diesel,Automatic,3650000
Maruti Wagon R,10,120000,Individual,LPG,Manual,250000
Maruti Alto,10,33111,Dealer,Petrol,Manual,205000
Maruti Wagon R,7,60000,Individual,LPG,Manual,350000
Mercedes-Benz E-Class,8,41000,Dealer,Diesel,Automatic,1450000
Hyundai i20,4,80000,Individual,Petrol,Manual,750000
Honda City,7,98000,Dealer,Diesel,Manual,595000
Renault Duster,6,90431,Dealer,Diesel,Manual,500000
Hyundai i10,7,63000,Dealer,Petrol,Manual,295000
Honda Amaze,7,80000,Dealer,Diesel,Manual,375000
Toyota Fortuner,6,126000,Dealer,Diesel,Manual,1625000
Maruti Celerio,5,29000,Dealer,Petrol,Manual,441000
Honda City,5,58000,Dealer,Diesel,Manual,625000
Honda Amaze,4,21000,Dealer,Petrol,Automatic,575000
Mercedes-Benz S-Class,8,60000,Individual,Diesel,Automatic,2600000
Maruti Celerio,3,20365,Trustmark Dealer,Petrol,Manual,410000
Honda Amaze,8,80000,Individual,Diesel,Manual,300000
Ford Figo,11,89226,Dealer,Diesel,Manual,300000
Honda City,6,70500,Dealer,Diesel,Manual,650000
Maruti Vitara,3,93550,Dealer,Diesel,Automatic,875000
Maruti Swift,9,85517,Dealer,Petrol,Manual,425000
Skoda Rapid,5,50000,Dealer,Petrol,Automatic,645000
Maruti Ciaz,3,50000,Individual,Petrol,Automatic,900000
Maruti Wagon R,10,66000,Dealer,Petrol,Manual,245000
Hyundai Creta,3,67806,Dealer,Diesel,Manual,1295000
Hyundai Santro,13,75000,Dealer,Petrol,Manual,145000
Honda Jazz,5,53044,Dealer,Petrol,Manual,555000
BMW X3,9,60000,Individual,Diesel,Automatic,1350000
Maruti Wagon R,3,17000,Dealer,Petrol,Automatic,445000
Maruti Celerio,4,40000,Individual,Petrol,Automatic,500000
Honda Amaze,3,17716,Dealer,Diesel,Automatic,880000
Hyundai i20,4,40000,Individual,Petrol,Manual,590000
Toyota Innova,3,38000,Dealer,Diesel,Manual,1775000
Renault Duster,4,30000,Individual,Diesel,Manual,1150000
Maruti Ertiga,3,37000,Dealer,CNG,Manual,825000
Toyota Fortuner,7,150000,Dealer,Diesel,Automatic,1700000
Hyundai i20,5,55000,Individual,Petrol,Manual,500000
Maruti Swift Dzire,13,50000,Individual,Diesel,Manual,300000
Hyundai Grand,6,61062,Dealer,Diesel,Manual,337000
BMW 3,5,46000,Dealer,Diesel,Automatic,2650000
Audi A4,9,100581,Dealer,Diesel,Automatic,1299000
Maruti Baleno,6,25800,Dealer,Petrol,Manual,575000
Hyundai Verna,6,70000,Individual,Petrol,Manual,525000
BMW 5,10,60000,Dealer,Diesel,Automatic,1450000
Ford Ecosport,4,40423,Dealer,Petrol,Automatic,895000
Hyundai i10,8,72000,Dealer,Petrol,Manual,275000
Volkswagen Vento,6,50000,Individual,Petrol,Manual,750000
Hyundai i20,3,13000,Dealer,Diesel,Manual,875000
Maruti Baleno,3,22072,Dealer,Petrol,Manual,840000
Hyundai i20,9,39200,Dealer,Petrol,Manual,345000
Ford Figo,5,68000,Dealer,Petrol,Manual,525000
Renault KWID,3,21000,Dealer,Petrol,Automatic,450000
Maruti Swift Dzire,8,54000,Dealer,Diesel,Manual,475000
Hyundai Grand,4,56000,Dealer,Petrol,Manual,565000
Hyundai Grand,5,44000,Dealer,Petrol,Manual,410000
Mahindra KUV,5,25000,Individual,Diesel,Manual,470000
Hyundai i20,6,70000,Individual,Diesel,Manual,595000
Skoda Rapid,6,65785,Dealer,Diesel,Manual,625000
Hyundai i20,9,71000,Dealer,Petrol,Manual,410000
Volkswagen Polo,8,120000,Individual,Diesel,Manual,375000
Mercedes-Benz C-Class,5,44000,Dealer,Petrol,Automatic,2525000
Hyundai Grand,7,40000,Dealer,Petrol,Manual,495000
Maruti Swift Dzire,8,43000,Dealer,Petrol,Automatic,445000
Hyundai Verna,3,50000,Individual,Diesel,Automatic,1050000
Mahindra XUV300,2,7900,Dealer,Petrol,Manual,850000
Maruti Swift,12,54000,Dealer,Petrol,Manual,360000
Maruti Wagon R,5,120000,Individual,Petrol,Manual,250000
Hyundai i20,10,148000,Individual,Petrol,Manual,210000
Maruti Alto,6,35000,Individual,Petrol,Manual,275000
Honda Amaze,7,53000,Dealer,Petrol,Manual,485000
Mahindra Scorpio,3,47000,Dealer,Diesel,Manual,1350000
Maruti Wagon R,10,50000,Individual,Petrol,Manual,272000
Hyundai Grand,8,77000,Dealer,Petrol,Manual,425000
Audi Q7,8,33000,Dealer,Diesel,Automatic,2900000
BMW X1,3,30000,Individual,Diesel,Automatic,3250000
Maruti Swift,4,40000,Individual,Petrol,Manual,540000
Maruti Alto,6,60000,Dealer,Petrol,Manual,285000
Maruti Swift,5,52000,Dealer,Petrol,Automatic,650000
Tata Hexa,3,79000,Individual,Diesel,Manual,1550000
Honda City,6,78000,Dealer,Diesel,Manual,725000
Maruti Swift,6,60000,Individual,Petrol,Manual,525000
Maruti Ciaz,4,33000,Dealer,Petrol,Manual,713000
Hyundai Verna,11,110000,Individual,Petrol,Manual,250000
Maruti Ertiga,8,30000,Dealer,Petrol,Manual,580000
Mercedes-Benz GL-Class,4,11500,Dealer,Petrol,Automatic,7595000
Hyundai Creta,6,148000,Individual,Diesel,Manual,950000
Volkswagen Vento,6,53000,Dealer,Petrol,Automatic,575000
Toyota Innova,10,98000,Dealer,Diesel,Manual,635000
Honda WR-V,4,20000,Individual,Petrol,Manual,750000
Honda City,7,42000,Dealer,Petrol,Manual,645000
Mercedes-Benz E-Class,4,35000,Dealer,Petrol,Automatic,3995000
BMW 3,4,16300,Individual,Petrol,Automatic,2950000
Toyota Innova,7,244400,Individual,Diesel,Manual,900000
Tata Tiago,2,10000,Individual,Petrol,Manual,500000
Mahindra KUV,5,23593,Dealer,Petrol,Manual,475000
Maruti Ciaz,3,20000,Individual,Diesel,Manual,850000
Maruti XL6,1,23000,Dealer,Petrol,Manual,1045000
Hyundai Elantra,3,22886,Dealer,Diesel,Automatic,1785000
Hyundai i20,5,70000,Individual,Petrol,Manual,450000
Maruti Ciaz,2,34500,Individual,Petrol,Manual,921000
Ford Freestyle,2,15000,Individual,Petrol,Manual,750000
Renault KWID,3,28000,Individual,Petrol,Manual,345000
Audi A6,7,56000,Dealer,Diesel,Automatic,1650000
Mahindra Scorpio,4,70000,Individual,Diesel,Manual,1100000
Toyota Innova,9,121000,Dealer,Diesel,Manual,1250000
Tata Nexon,2,25000,Individual,Diesel,Manual,862000
Mahindra XUV500,4,48800,Individual,Diesel,Automatic,1300000
